,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,SHIB-USD,DOGE-USD
2025-04-16,0.7641472646699259,4.704411597760919e-13,0.23585273532687007,2.6140860324399955e-13,1.7071814088956304e-12,6.331602504499857e-13,1.3190150230798194e-13
2025-04-17,0.754436587572833,3.4994530169257e-14,0.24556341242677684,2.699124449246429e-14,2.635862854648709e-13,5.1460202777116954e-14,1.290270050935127e-14
2025-04-21,0.7544365875726422,3.3281804437007966e-14,0.24556341242699095,2.56050516160441e-14,2.4801036164587036e-13,4.7548878320829557e-14,1.2312387473753636e-14
2025-04-22,0.7544365875725959,3.323034556267691e-14,0.2455634124270407,2.6084759273940093e-14,2.424062952023286e-13,4.913529612094193e-14,1.2529460996627928e-14
2025-04-23,0.7544365875728093,3.560397159216797e-14,0.2455634124267996,2.782376820074161e-14,2.602573620339193e-13,5.399912574744836e-14,1.3426193994298317e-14
2025-04-24,0.7544365878110143,2.17456005259251e-12,0.2455634121657632,1.6765642708352926e-12,1.5232860836623776e-11,3.3329018552874184e-12,8.055161723702028e-13
2025-04-25,0.7544365875724359,9.627838917135305e-13,0.2455634124177638,7.499453436343416e-13,6.156428874034696e-12,1.587847563409662e-12,3.432619496028441e-13
2025-04-28,0.75443658757572,4.097969652892005e-13,0.2455634124201263,3.1835598392255545e-13,2.5448617644053616e-12,7.478436950350842e-13,1.3300215789562044e-13
2025-04-29,0.7544365875743098,2.1956219526874986e-13,0.24556341242341506,1.7423857597215632e-13,1.4077071312906672e-12,3.959848652966553e-13,7.768385179417116e-14
2025-04-30,0.7544365875739001,2.067283100168849e-13,0.24556341242396548,1.6539429432285947e-13,1.320345283447299e-12,3.681183449907483e-13,7.366628460557238e-14
2025-05-01,0.7544365875762638,2.883610380072758e-13,0.24556341242080007,2.274222779995637e-13,1.8090126538285248e-12,5.136483339771409e-13,9.78293877598518e-14
2025-05-02,0.7544365875751361,2.414493735835489e-13,0.24556341242236773,1.940288058576377e-13,1.5407713437053358e-12,4.3435479571629814e-13,8.565223666337731e-14
2025-05-05,0.7782633058336019,9.690577260292522e-13,0.2217366941581337,7.084030708781268e-13,2.8419900897383517e-12,3.3824169126578007e-12,3.623937678732232e-13
2025-05-06,0.7782633058546481,7.723622243104081e-13,0.22173669413895328,5.274030765062472e-13,2.53237954257848e-12,2.3116289929735415e-12,2.5487934855179956e-13
2025-05-07,0.7782633058541167,8.09089139636962e-13,0.22173669413916566,5.507714135041848e-13,2.6858633075298703e-12,2.4056707484952686e-12,2.6603862601403867e-13
2025-05-08,0.7782633058574877,8.039354283462642e-13,0.2217366941359195,5.466732417759908e-13,2.5929570655801393e-12,2.389311701501894e-12,2.5998859829967965e-13
2025-05-09,0.7782633058498214,9.71650017260781e-13,0.22173669414217403,6.399567662831831e-13,3.3201609362318118e-12,2.76848051746752e-12,3.044744361316736e-13
2025-05-12,0.7782633058613128,1.2917812959477748e-12,0.22173669412823543,8.460179594537742e-13,4.3705936619327e-12,3.554091172808437e-12,3.893516761157583e-13
2025-05-13,0.7782633058547654,1.0706877385836295e-12,0.2217366941363933,7.014173895685449e-13,3.640410556283233e-12,3.0898551627037437e-12,3.3888290662483704e-13
2025-05-14,0.7782633058565054,1.1342205834211917e-12,0.22173669413422337,7.334884917605782e-13,3.82772724910493e-12,3.2232966902170382e-12,3.5246438472059317e-13
2025-05-15,0.7782633058467189,1.0813069067951556e-12,0.22173669414421715,6.967209090268009e-13,3.860818549656255e-12,3.086708680016544e-12,3.383332120973936e-13
2025-05-16,0.7782633058512268,1.2394519838674566e-12,0.22173669413858205,7.965906213484322e-13,4.3627423115318596e-12,3.412259189936656e-12,3.7992954947609106e-13
2025-05-19,0.7782633058575905,1.2853570368501618e-12,0.22173669413194444,8.250673321581363e-13,4.518973273148437e-12,3.444626931548666e-12,3.9107812759894657e-13
2025-05-20,0.778263305862195,1.331009011039706e-12,0.22173669412709354,8.439759957461795e-13,4.661229856642491e-12,3.4775321737937825e-12,3.975718587265144e-13
2025-05-21,0.7782633058632442,1.3250026764349346e-12,0.22173669412615082,8.357788450784034e-13,4.62616433668226e-12,3.4205780530821295e-12,3.973767955932575e-13
2025-05-22,0.7782633058650106,1.3173512385444805e-12,0.2217366941244321,8.303726077774292e-13,4.62136664217456e-12,3.3941239510943716e-12,3.939834789246391e-13
2025-05-23,0.7782633058678774,1.211108454594127e-12,0.22173669412234778,7.687120023103928e-13,4.316769778329898e-12,3.1160428363725938e-12,3.62171707708245e-13
2025-05-27,0.7782633058571149,1.8083797121893402e-12,0.22173669412799188,1.1830739248431555e-12,6.5153290243503495e-12,4.833917244924377e-12,5.52612910127188e-13
2025-05-28,0.7782633058623296,1.8443689180265107e-12,0.2217366941226252,1.1950589583323621e-12,6.624184714239714e-12,4.828209691582676e-12,5.533602971844712e-13
2025-05-29,0.7782633058652918,1.7347920064787502e-12,0.22173669412069355,1.1175866664647288e-12,6.161658628931004e-12,4.4839672731691524e-12,5.167336279115386e-13
2025-05-30,0.7782633058641313,1.7580788396348464e-12,0.22173669412165767,1.136350103905456e-12,6.182574180542108e-12,4.616499693409852e-12,5.17568154160881e-13
2025-06-02,0.7782633058633895,1.8177123443326137e-12,0.22173669412200467,1.1769378349451428e-12,6.4565662155139126e-12,4.620122070636223e-12,5.345623243704225e-13
2025-06-03,0.7782633058657894,1.7477530817952924e-12,0.22173669412028113,1.1220940829306517e-12,6.215049459125506e-12,4.333560642788046e-12,5.109462874692033e-13
2025-06-04,0.7782633058640599,1.7710659765137817e-12,0.2217366941216936,1.1364407614376668e-12,6.340850765685892e-12,4.4805534462754706e-12,5.17717082205929e-13
2025-06-05,0.7782633058643882,1.7925489248613538e-12,0.221736694121184,1.149202581889507e-12,6.393066866460642e-12,4.571647184850793e-12,5.212407210876223e-13
2025-06-06,0.7782633058567808,2.1078542258832017e-12,0.22173669412590236,1.3654791429656368e-12,7.660684138789683e-12,5.557735120684726e-12,6.25013968394493e-13
2025-06-09,0.7782633058383154,1.319796754078574e-12,0.2217366941506765,8.487133662001578e-13,4.8402974312729315e-12,3.5911131130642973e-12,4.0807715957125223e-13
2025-06-10,0.7782633058435796,8.228532058840378e-13,0.22173669414948288,5.336847441393723e-13,3.016139370576017e-12,2.2969238085416448e-12,2.6786733339014785e-13
2025-06-11,0.7782633058523413,6.154099555731734e-13,0.22173669414245742,4.0045591402806215e-13,2.2469822292148857e-12,1.7332994130469875e-12,2.0524893070325908e-13
2025-06-12,0.7782633058394937,9.893181086998234e-13,0.22173669415222647,6.355457840616969e-13,3.6044402110039817e-12,2.7359994294660674e-12,3.145881953564225e-13
2025-06-13,0.7782633058666962,1.3392446116074126e-12,0.22173669412245478,8.567324624805663e-13,4.7978714709907805e-12,3.4531110813929545e-12,4.0204591913022733e-13
2025-06-16,0.7782633058706881,1.113055393524612e-12,0.22173669412032826,7.10893744130876e-13,3.966028921377599e-12,2.8596391938735454e-12,3.340342021445377e-13
2025-06-17,0.7782633058663926,9.970758246805795e-13,0.22173669412543653,6.398164875024371e-13,3.6096039578357415e-12,2.6229375042248923e-12,3.0136232090317877e-13
2025-06-18,0.7782633058692635,1.142620524953102e-12,0.22173669412143174,7.339517609656079e-13,4.098597213894015e-12,2.9908590577668922e-12,3.387927181233375e-13
2025-06-20,0.7782633058672939,1.01160246117016e-12,0.22173669412437252,6.530576722761795e-13,3.645069890970183e-12,2.7157417818235374e-12,3.0819358734268303e-13
2025-06-23,0.7782633058691398,1.1406145036339116e-12,0.22173669412154604,7.378212772903593e-13,4.04581916066732e-12,3.0431066508774262e-12,3.4680457547494784e-13
2025-06-24,0.7782633058691072,1.0289790078987914e-12,0.2217366941223278,6.73115142668144e-13,3.685557924971495e-12,2.85803939097825e-12,3.192986337121298e-13
2025-06-25,0.7782633058695885,9.752755073538486e-13,0.22173669412228358,6.412651064675088e-13,3.5045604428910677e-12,2.70457531337574e-12,3.0223598654727346e-13
2025-06-26,0.7782633058708759,7.845312756524786e-13,0.22173669412257446,5.139047252751245e-13,2.8215420608444773e-12,2.1835990034729735e-12,2.4611546946734747e-13
2025-06-27,0.8602760198038916,8.616218362163748e-13,0.13972398018841223,5.106496450420336e-13,2.4440052884192633e-12,3.5402543893073837e-12,3.3957666925372295e-13
2025-06-30,0.8602760197998195,6.700428343643576e-13,0.13972398019423465,3.992950166302933e-13,1.9121625767254843e-12,2.704465002096267e-12,2.5970296372502413e-13
2025-07-01,0.8602760197984574,8.015467907088626e-13,0.13972398019433183,4.766797500209931e-13,2.2846280432832064e-12,3.3357199654241592e-12,3.1218215199677963e-13
2025-07-02,0.8602760197977931,5.817752726185716e-13,0.13972398019702403,3.4461271390570554e-13,1.672931553487145e-12,2.3596482581494974e-12,2.2392432000273213e-13
2025-07-03,0.8602760198001714,1.054590900858621e-12,0.13972398019025298,6.145014331818455e-13,2.971445249913358e-12,4.52247166536502e-12,4.1256986214646546e-13
2025-07-07,0.8602760197959953,7.376404533794482e-13,0.1397239801972892,4.306357957285645e-13,2.081008400327766e-12,3.1777684579194304e-12,2.884288629608983e-13
2025-07-08,0.8602760197976113,7.65727749022494e-13,0.13972398019542182,4.4171212457954936e-13,2.1682192176632874e-12,3.292804120335253e-12,2.9840719269678843e-13
2025-07-09,0.8602760197912458,1.2528606723289178e-12,0.13972398019724241,7.142163055392458e-13,3.5096473331112634e-12,5.545085772742043e-12,4.899665039048728e-13
2025-07-10,0.7058209671469461,6.759581854369998e-14,0.29417903285260066,5.232257319656857e-14,8.159366207948425e-14,2.2432800148789006e-13,2.7504592153810698e-14
2025-07-11,0.7058209671491783,9.354665721277485e-14,0.2941790328501656,5.658175198067573e-14,1.8061944434075572e-13,2.9024546828352977e-13,3.509743056919192e-14
2025-07-14,0.7058209671492823,8.565480754082182e-14,0.2941790328500922,5.135332747580789e-14,1.8351694103654428e-13,2.716613778042661e-13,3.3193807291092354e-14
2025-07-15,0.7058209671483046,4.52207768508246e-14,0.294179032851322,2.6400906268019103e-14,1.339818836044152e-13,1.4928015403419742e-13,1.854360478222004e-14
2025-07-16,0.7058209671483416,6.684290354048312e-14,0.2941790328510964,3.898025508201574e-14,1.9902181103110101e-13,2.291012268865239e-13,2.7972359765952878e-14
2025-07-17,0.7058209671481992,8.398795925062322e-14,0.294179032851104,4.8580369238294574e-14,2.4588384521920515e-13,2.8316906720667425e-13,3.50848448274507e-14
2025-07-18,0.705820967148096,8.213442341682997e-14,0.2941790328513659,5.570646451288666e-14,1.2376013262072125e-13,2.4520513765940225e-13,3.138333387763408e-14
2025-07-21,0.7058209671449063,7.518704097882937e-14,0.29417903285459807,6.04872008390041e-14,6.836529584115795e-14,2.606792847409858e-13,3.095416284297333e-14
2025-07-22,0.705820967140651,1.173085975835232e-13,0.29417903285858393,1.0395867969442347e-13,9.270996120698535e-14,4.0004212079046377e-13,5.098543547012512e-14
2025-07-23,0.7058209671442326,1.2190576803065285e-13,0.29417903285500197,9.76250266772069e-14,1.1302659419917343e-13,3.8388110091496274e-13,4.902096264775761e-14
2025-07-24,0.7058209671387117,1.337974357315269e-13,0.29417903286040786,1.2193484892652885e-13,1.0803829847625206e-13,4.575971380253604e-13,5.919345436192514e-14
2025-07-25,0.7058209671356662,2.1031742157168057e-13,0.2941790328629845,1.8948290063950487e-13,1.8506321606668681e-13,6.753062688457886e-13,8.91074998404732e-14
2025-07-28,0.7058209671359713,1.7075416406495686e-13,0.29417903286291297,1.552037010897961e-13,1.4348632448604826e-13,5.722900910396273e-13,7.413241987320269e-14
2025-07-29,0.705820967130895,2.3636904877516456e-13,0.2941790328676203,2.086138149989285e-13,2.173485246942662e-13,7.238529923625535e-13,9.848620786802464e-14
2025-07-30,0.7058209671319836,2.1205061522570826e-13,0.29417903286667435,1.868284805969517e-13,1.8540641631286236e-13,6.692222741292271e-13,8.846917150999044e-14
2025-07-31,0.7058209671310585,2.745178574306569e-13,0.2941790328672364,2.3871255820283106e-13,2.559324347415239e-13,8.245740201233427e-13,1.1152364934821732e-13
2025-08-01,0.70582096713072,3.0750874666271584e-13,0.2941790328673882,2.681192385771574e-13,2.9543307046142946e-13,8.957708129131137e-13,1.2495371177551175e-13
2025-08-04,0.7058209671346377,2.3940428340312863e-13,0.2941790328638241,2.1434110403961122e-13,2.1558597723094687e-13,7.667974757834367e-13,1.0203516664155509e-13
2025-08-05,0.7058209671368226,1.5156111762497353e-13,0.2941790328621887,1.3443654975038215e-13,1.1941166042217937e-13,5.174268115866046e-13,6.567267317861337e-14
2025-08-06,0.7058209671360453,1.7005297216080735e-13,0.29417903286286085,1.52055111452867e-13,1.3786833002968183e-13,5.60768439839358e-13,7.312087685407335e-14
2025-08-07,0.6967975473777965,1.4045637723264238e-13,0.3032024526205467,8.961037027499066e-14,9.985319898651466e-13,3.6583296890438476e-13,6.242364234478745e-14
2025-08-08,0.6563078236382701,1.4125272190272952e-13,0.34369217636029786,9.241695390158191e-14,1.023239951009878e-12,1.4443160033224346e-13,3.0657383965495536e-14
2025-08-11,0.6563078236381863,1.3968796688643132e-13,0.3436921763604032,9.023345223748744e-14,1.0071274996839142e-12,1.4291544521752264e-13,3.0622121174799097e-14
2025-08-12,0.6563078236381977,1.3490621884031727e-13,0.34369217636057137,8.607582695449683e-14,8.432177343450853e-13,1.373799447063569e-13,2.9414679412051284e-14
2025-08-13,0.6563078236377623,1.2878415880448694e-13,0.34369217636102484,8.433012140275186e-14,8.385486963788178e-13,1.327854774256276e-13,2.838608515829078e-14
2025-08-14,0.6563078236377425,1.273799263369148e-13,0.3436921763610472,8.377992528491615e-14,8.406650918215219e-13,1.3006674346941852e-13,2.830765893594483e-14
2025-08-15,0.6563078236379077,1.3233102652284985e-13,0.34369217636084315,8.80915296055132e-14,8.658127721363993e-13,1.3442559684431899e-13,2.852413304400321e-14
2025-08-18,0.6563078236378959,1.3050752837244012e-13,0.3436921763608631,8.666259437031063e-14,8.624816003885263e-13,1.326999285460318e-13,2.853742901690529e-14
2025-08-19,0.656307823637866,1.273771466457379e-13,0.343692176360922,8.50374956750916e-14,8.417542549805049e-13,1.298524864839174e-13,2.8029627037540628e-14
2025-08-20,0.6563078236380279,1.217915053676102e-13,0.3436921763608168,8.102473558656528e-14,8.025001267872766e-13,1.2339260417602057e-13,2.67382435596835e-14
2025-08-21,0.6563078236374489,1.1123818551898614e-13,0.343692176361484,7.690696519589737e-14,7.385073170039869e-13,1.1515686275290317e-13,2.5347682855284273e-14
2025-08-22,0.6563078236382259,1.1808341442307549e-13,0.343692176360656,7.787475482363518e-14,7.763726867504642e-13,1.195465641319063e-13,2.60354897378124e-14
2025-08-25,0.6563078236381822,1.192437824076514e-13,0.3436921763606984,7.826449608962967e-14,7.780578374210927e-13,1.1774516799704092e-13,2.6111009111567705e-14
2025-08-26,0.6582416231066583,1.7845156703759117e-13,0.3417583768919568,1.07467865060468e-13,8.057787112241202e-13,2.6731074008835453e-13,2.5842209138711967e-14
2025-08-27,0.658241623098456,1.386375614980398e-13,0.3417583769004984,8.15714759876672e-14,5.966956771462404e-13,2.1085680999406636e-13,1.7724663882916244e-14
2025-08-28,0.6582416230971063,1.5122716426872342e-13,0.3417583769017073,9.116716768175916e-14,6.959885868739095e-13,2.2669854777796066e-13,2.130156268298095e-14
2025-08-29,0.6582416230573768,6.191070546453829e-14,0.34175837694215383,3.6919285531085135e-14,2.6435714111043926e-13,9.811143764692815e-14,8.015529495926805e-15
2025-09-02,0.6582416230427112,8.33638066121847e-14,0.3417583769567631,3.8784413421471406e-14,2.874131655903597e-13,1.061387335796155e-13,1.0039988894863616e-14
2025-09-03,0.6582416230438184,4.593013017388137e-14,0.34175837695588496,2.1949070850488585e-14,1.6456253318548258e-13,5.849055751838684e-14,5.568946150662966e-15
2025-09-04,0.6582416230436575,6.253426278999201e-14,0.3417583769559467,2.940000664278706e-14,2.1616177957203793e-13,8.028057851081848e-14,7.525130001351087e-15
2025-09-05,0.6582416230437977,5.234519165920616e-14,0.34175837695586797,2.4848277980237356e-14,1.834979998668716e-13,6.725999803543135e-14,6.2588800167549896e-15
2025-09-08,0.658241623043199,8.315058647926606e-14,0.3417583769562937,4.495440712700142e-14,2.706203436450767e-13,9.491060187603769e-14,1.3524301628579787e-14
2025-09-09,0.6582416230430316,5.010486751475158e-14,0.3417583769566384,2.472541922232034e-14,1.8447417630002175e-13,6.42533139767239e-14,6.4097912067820085e-15
2025-09-10,0.6582416230434371,7.062305246692807e-14,0.3417583769561082,3.536108570545318e-14,2.4570118102374397e-13,9.359931517805155e-14,9.285616539662695e-15
2025-09-11,0.6582416230424071,3.2964620899190874e-13,0.3417583769557369,1.6444209622898098e-13,9.488775542407194e-13,3.6346187717811965e-13,4.946430413042697e-14
2025-09-12,0.6582416230433963,3.228909593790768e-13,0.3417583769547956,1.598398503167931e-13,9.19843588076507e-13,3.576431715220059e-13,4.8112761561778696e-14
2025-09-15,0.6582416230412236,2.344644405543085e-13,0.3417583769574044,1.2267273403626124e-13,7.269598583214291e-13,2.501214531172585e-13,3.7833209886765856e-14
2025-09-16,0.6582416230429948,2.932411640507146e-13,0.3417583769553259,1.4839076910418976e-13,8.762880101583154e-13,3.1644302596976753e-13,4.487429007356379e-14
2025-09-17,0.6582416230419321,2.686492140471655e-13,0.341758376956527,1.3803145184496557e-13,8.068604721911496e-13,2.852510363881388e-13,4.206038634701668e-14
2025-09-18,0.6582416230436237,4.5676732035907354e-14,0.341758376956116,2.4457230291176648e-14,1.3192764374246256e-13,5.0273797024475345e-14,8.158841032117475e-15
2025-09-19,0.7099199531246316,2.743696211156268e-12,0.29008004686439826,1.122017468353764e-12,3.874816496207178e-12,3.002254793183162e-12,2.274009696198247e-13
2025-09-22,0.7099199530526961,3.677304310559995e-13,0.29008004694582173,1.550429039817739e-13,5.508565947717936e-13,3.8078005670079975e-13,2.775852034520378e-14
2025-09-23,0.7099199523739091,3.1975219945528778e-12,0.2900800476145989,1.1967297554963617e-12,4.189720161220261e-12,2.587148080647485e-12,3.208301857568515e-13
2025-09-24,0.7099199530775342,4.238377089403386e-14,0.2900800469223135,1.568859838999385e-14,5.5815100318476893e-14,3.4163713514428e-14,4.193637109809611e-15
2025-09-25,0.7099199529849853,8.94210274718907e-13,0.2900800470117643,3.4049172802708647e-13,1.1937483014467216e-12,7.130894379528534e-13,1.0882149106248904e-13
2025-09-26,0.9169631208629699,6.358687469293716e-13,0.08303687913388236,2.1919118653398777e-13,1.02251296034454e-12,1.2021984301444676e-12,6.803793928059186e-14
2025-09-29,0.9169631208372883,1.4727292839372282e-13,0.08303687916200655,4.803749374418393e-14,2.2663508241654395e-13,2.691232936456373e-13,1.412356391157172e-14
2025-09-30,0.916963120544344,2.138880935034081e-12,0.0830368794454354,7.126463531572297e-13,3.4935882498839957e-12,3.639230072115223e-12,2.363395243054009e-13
2025-10-01,0.9169631207873867,8.927276988162002e-13,0.08303687920837005,3.0369047644483483e-13,1.567111433155529e-12,1.3622385572219423e-12,1.175199762574319e-13
2025-10-02,0.916963120864513,5.590742063684882e-14,0.08303687913522616,1.848971423249259e-14,8.905007124179734e-14,9.154195675683302e-14,5.6504897276335515e-15
2025-10-03,0.7099199530273705,3.6566848314456695e-13,0.2900800469708819,1.2125762631412612e-13,3.178723406204402e-13,9.042094993853666e-13,3.8567906614927266e-14
2025-10-06,0.7556828802335778,4.5117604884580713e-13,0.2443171197635342,1.691755140289924e-13,3.7178911423751546e-13,1.863593566141604e-12,3.2177693214712054e-14
2025-10-07,0.7556828802371657,3.2175783212509014e-13,0.24431711976087075,1.2245426761280466e-13,2.6555039640634265e-13,1.231397294198213e-12,2.2371479132989862e-14
2025-10-08,0.7556828802413306,1.4904587073224367e-13,0.2443171197578211,6.157599610363839e-14,1.2151508134034203e-13,5.08615071539683e-13,7.583906087215535e-15
2025-10-09,0.7556828802413756,1.744048331184371e-13,0.24431711975762754,7.034690175364327e-14,1.424466584899312e-13,5.998449723675333e-13,9.716741062187674e-15
2025-10-10,0.7556828802211261,1.1029640956980943e-12,0.24431711977237713,4.0419876771211025e-13,8.9031011410914e-13,4.017149318036902e-12,8.219451627493977e-14
2025-10-13,0.9169631208917087,6.163084093664537e-14,0.08303687910803119,2.041400651463973e-14,4.94409518151197e-14,1.2442419018341016e-13,4.276047779163308e-15
2025-10-14,0.9169631208786048,4.0883947999223497e-14,0.08303687912125245,1.1165255156376683e-14,2.598575218546225e-14,6.284842607637268e-14,1.8954659412574324e-15
2025-10-15,0.9169631208806057,6.955148318208845e-14,0.08303687911915456,1.9831469339655078e-14,4.638061524873386e-14,1.0185756329484144e-13,2.057796592150534e-15
2025-10-16,0.9169631208817729,6.746314460822251e-14,0.0830368791179778,2.0025623379905772e-14,4.908412101400256e-14,1.0930836581819994e-13,3.4143725763091697e-15
2025-10-17,0.9169631208706209,3.4532872183339593e-13,0.08303687912847538,1.0477307262022084e-13,1.7265182464494607e-13,2.810373890150156e-13,0.0
2025-10-20,0.9169631208803259,6.868309027716949e-14,0.08303687911944063,1.9131887273769902e-14,4.5518217493429206e-14,9.857861089634316e-14,1.5255832833963133e-15
2025-10-21,0.9169631208809487,9.898562268774575e-14,0.08303687911876305,3.107197476646745e-14,6.042211464814927e-14,9.727247088472059e-14,5.132436357873536e-16
2025-10-22,0.9169631208801916,5.928239978521642e-14,0.08303687911958536,1.9672484377134277e-14,4.2920832498320193e-14,9.835190185053238e-14,2.8348321424906464e-15
2025-10-23,0.9169631208813044,6.271893510605616e-14,0.0830368791184658,1.812788232042247e-14,4.538512035546807e-14,1.0126413189441673e-13,2.437560717637725e-15
2025-10-24,0.9169631208784609,1.2047964107097912e-13,0.08303687912119326,4.116848169298384e-14,7.12595487794699e-14,1.1263021949852715e-13,3.7938112198580316e-16
2025-10-27,0.9169631208787326,6.860087812998849e-14,0.08303687912102542,2.236837187049763e-14,4.7203418504038794e-14,1.0164241191501887e-13,2.262867830480002e-15
2025-10-28,0.9169631208783751,7.211377743797156e-14,0.08303687912137953,2.3077888472953695e-14,4.8097801589179595e-14,1.0017891821083981e-13,1.9867335046458255e-15
2025-10-29,0.9169631208796276,3.953807324303736e-14,0.08303687912021378,1.1904743902712124e-14,2.978170551193754e-14,7.548687528822234e-14,1.804591706231728e-15
2025-10-30,0.9169631208814127,8.622522001136235e-14,0.08303687911829224,2.453623050918183e-14,6.223374928774107e-14,1.185847854693414e-13,3.3267370751929734e-15
